Question_ID,Question,KC,label
546,"Question: Sarah picked 45 apples. Her brother picked 9 apples. How many times as many apples did Sarah pick?
Solution: 5 (times)
Steps: 45/9=5",3.OA.A.3,18
397,"Question: Being his favorite, Michael has 4 times more flying robots than Tom. If Tom has 3 flying robots, how many flying robots does Michael have?
Solution: 12 (flying robots)
Steps: 4*3=12",3.OA.A.3,18
191,"Question: Gino has 15 brown bears, 24 white bears, and 27 black bears. How many bears does Gino have?
Solution: 66 (bears)
Steps: 15+24+27=66",2.OA.A.1,9
1068,"Question: Kayla got a new video game. She scored 2 points on the first level, 3 points on the second level, 5 points on the third level, 8 points on the fourth level, and 12 points on the fifth level. If this pattern continues, how many points will Kayla score on the sixth level?
Solution: 17 (points)
Steps: 2, 3, 5, 8, 12, 17",3.OA.D.9,20
1996,"Question: Oliver had to wash 39 short sleeve shirts and 47 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash?
Solution: 66 (sleeve shirts)
Steps: (39+47)-20=66",2.OA.A.1,9
1233,"Question: An airline has 41 pieces of luggage to put away. If each luggage compartment will hold 5 pieces of luggage, how many will be in the compartment that isn't full?
Solution: 1 (piece)
Steps: 41/5=8 r1",4.NBT.B.6,26
2233,"Question: Roger had sixty-three dollars. If he spent forty-eight bucks on a new game, how many three dollar toys could he buy with the money he had left?
Solution: 5 (toys)
Steps: (63-48)/3=5",3.OA.D.8,19
2244,"Question: A painter needed to paint 10 rooms in a building. Each room takes 8 hours to paint. If he already painted 8 rooms, how much longer will he take to paint the rest?
Solution: 16 (hours)
Steps: (10-8)*8=16",3.OA.D.8,19
1536,"Question: A box can hold seven brownies. If a baker made three hundred forty-nine brownies, how many full boxes of brownies did he make?
Solution: 49 (full boxes of brownies)
Steps: 349/7=49 r6",4.NBT.B.6,26
1292,"Question: At a bus stop five people got off the bus. Now there were ninety people on the bus. What's the difference between the number of people getting off the bus and still on the bus?
Solution: 85 (people)
Steps: 90-5=85",2.OA.A.1,9
1780,"Question: Kale was drawing on scrap paper. He could fit 5 drawings on each page. If he has 6 pages, how many drawings can he make?
Solution: 30 (drawings)
Steps: 5*6=30",3.OA.A.3,18
1410,"Question: Two years ago, a father was five times as old as his son. Two years later, his age will be 8 more than the age of the son. Find the present ages of father and son.
Solution: 12 (years old); 4 (years old)
Steps: x:The age of the father; y:The age of the father's son; x-2=5(y-2); x+2=y+2+8",8.EE.C.8,47
1211,"Question: To encourage public transportation, Russom wants to give some friends envelopes with bus tickets and subway tickets in them. If he has 18 bus tickets and 12 subway tickets to split equally among the envelopes, and wants no tickets left over, what is the greatest number of envelopes Russom can make?
Solution: 6 (envelopes)
Steps: GCD(18,12)=6",6.NS.B.4,38
43,"Question: Mrs. Hilt picked up a book that has 17 pages in it. She read 11 of the pages. How many pages did she have left to read?
Solution: 6 (pages)
Steps: 17-11=6",1.OA.A.1,1
2028,"Question: The radio station gave away a $100 bill for every 100th caller. Every 30th caller received free concert tickets. How many callers must get through before one of them receives both a coupon and a concert ticket?
Solution: 300 (callers)
Steps: LCM[100,30]=300",6.NS.B.4,38
778,"Question: 86 students are going hiking. Each school- bus can take 9 students. How many school-buses are needed?
Solution: 9 (school-buses)
Steps: 86/9=9 r5",4.NBT.B.6,26
340,"Question: If he spent a total of $700.00 and all the gifts cost a total of $561.00, how much money did he spend on giftwrapping and other expenses?
Solution: 139 (dollars)
Steps: 700-561=139",2.NBT.B.7,8
1302,"Question: The sum of present age of Abe and the age before 7 years is 31. Find the present age of Abe.
Solution: 19 (years old)
Steps: x:Abe's present age; x+(x-7)=31",6.EE.B.6,35
1329,"Question: The difference of two numbers is 70. If the larger number is 6 times the smaller number, find the numbers.
Solution: 84; 14
Steps: x:The larger number; y:The smaller number; x-y=70; x=6y",8.EE.C.8,47
1261,"Question: Diane wants to buy a package of cookies. The cookies cost 65 cents. Diane has 27 cents. What's the difference between the cost of the cookies and the money of Diane?
Solution: 38 (cents)
Steps: 65-27=38",2.OA.A.1,9
196,"Question: Bryan has 50 skittles. Ben has 20 M&M's. Who has more?
Solution: Bryan
Steps: 50 skittles(Bryan) > 20 skittles(Ben)",1.NBT.B.3,0
374,"Question: Andrew's 4 friends decided to bring food as well. If each of them brought 4 slices of pizza, how many slices of pizza do they have in total?
Solution: 16 (slices of pizza)
Steps: 4*4=16",3.OA.A.3,18
2153,"Question: John has twelve shirts. Later he bought four more shirts. How many shirts does John have total?
Solution: 16 (shirts)
Steps: 12+4=16",1.OA.A.1,1
1209,"Question: Jeremy has two pieces of wood: one is 90 inches and the other is 72 inches. He wants to cut both pieces of wood into smaller pieces so that all these pieces are the same length. How long does he cut the both pieces of wood?
Solution: 18 (inches)
Steps: GCD(72,90)=18",6.NS.B.4,38
899,"Question: Maria and her sister want to buy a present for their mother. Maria has $17. Her sister has double that amount. They want to buy their mom a coat that costs $80. How much more money do they need?
Solution: 29 (dollars)
Steps: 80-(17+17*2)=29",4.OA.A3,30
1071,"Question: The teacher gave 29 gold stickers to the first student, 35 gold stickers to the second student, 41 gold stickers to the third student, 47 gold stickers to the fourth student, and 53 gold stickers to the fifth student. If this pattern continues, how many gold stickers will the teacher give to the sixth student?
Solution: 59 (gold stickers)
Steps: 29, 35, 41, 47, 53, 59",3.OA.D.9,20
488,"Question: Jane helped her mom prepare fresh lemonade. If each glass needs two lemons, how many glasses of fresh lemonade can she make if they have 18 lemons?
Solution: 9 (glasses)
Steps: 18/2=9",3.OA.A.3,18
126,"Question: Josh had 142 pencils. He gave 31 pencils to Dorothy. How many pencils does Josh have left?
Solution: 111 (pencils)
Steps: 142-31=111",2.NBT.B.7,8
1788,"Question: For Paige's birthday she received 2 dollars from her friends and 3 dollars from her relatives. How much money did she get for her birthday?
Solution: 5 (dollars)
Steps: 2+3=5",K.OA.A.2,49
700,"Question: Jacqueline had 16 plums, 18 guavas and 21 apples. She gave some of them to Jane and had 15 fruits left. How many fruits did Jacqueline give Jane?
Solution: 40 (fruits)
Steps: 16+18+21-15=40",2.OA.A.1,9
2194,"Question: A pet shelter had twenty-three puppies when another two were brought in. If five puppies a day are adopted, how long would it take for all of them to be adopted?
Solution: 5 (days)
Steps: (23+2)/5=5",3.OA.D.8,19
1407,"Question: Five years hence, the age of Jacob will be three times that of his son. Five years ago, Jacob's age was seven times that of his son. What are their present ages?
Solution: 40 (years old); 10 (years old)
Steps: x:Jacob's age; y:The age of Jacob's son; x+5=3(y+5); x-5=7(y-5)",8.EE.C.8,47
1817,"Question: Roger was reading through his favorite book series. He had 30 books to read total. If he read 6 books each week, how many weeks would it take him to finish the series?
Solution: 5 (weeks)
Steps: 30/6=5",3.OA.A.3,18
444,"Question: The sanctuary also includes several swamp areas where most of the reptiles usually reside. If there are 4 swamps, each having 356 different reptiles, how many reptiles are living in the swamp areas?
Solution: 1424 (reptiles)
Steps: 4*356=1424",4.NBT.B.5,25
751,"Question: Gary had some stickers. He gave 42 stickers to Lucy and 26 stickers to Alex. If he had 31 stickers left, how many stickers did Gary have at first?
Solution: 99 (stickers)
Steps: 42+26+31=99",2.OA.A.1,9
892,"Question: Anna has a total of 28 nickels and dimes in her piggy bank. She has 8 fewer nickels than dimes. How many dimes does Anna have?
Solution: 18 (dimes)
Steps: y:The number of dimes; (y-8)+y=28",6.EE.B.6,35
1607,"Question: An electronics store had 163 video games. If they put them on shelves with 84 on each shelf, about how many shelves would they need?
Solution: 2 (shelves)
Steps: 163/84=1 r79",5.NBT.B.6,33
2231,"Question: Tom bought sixty-three tickets at the state fair. He spent fourteen tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost seven tickets, how many rides could he go on?
Solution: 7 (rides)
Steps: (63-14)/7=7",3.OA.D.8,19
785,"Question: There were 44 laptops in the shop, and Mike divided them equally into 5 rows. How many are left?
Solution: 4 (laptops)
Steps: 44/5=8 r4",4.NBT.B.6,26
259,"Question: After eating a hearty meal, they went to see the Buckingham Palace. There, Rachel learned that 583 visitors came to the palace that day. If there were 246 visitors the previous day, how many visited the palace within 2 days?
Solution: 829 (visitors)
Steps: 583+246=829",2.NBT.B.7,8
1250,"Question: Adam has two oranges. Michele has two oranges. What's the difference of the number of Adam's oranges and Michele's oranges?
Solution: 0 (orange)
Steps: 2-2=0",K.OA.A.2,49
1061,"Question: A pet supply chain called Pet City has 5 hamsters and 6 gerbils for sale at its Allenville location. At its Westford location there are 7 hamsters and 12 gerbils. Which location has a lower ratio of hamsters to gerbils?
Solution: Westford location
Steps: 5/6(Allenville location) > 7/12(Westford location)",6.RP.A.3,40
78,"Question: Molly had 14 candles on her birthday cake. She grew older and got 6 more on her birthday cake. How old is Molly now?
Solution: 20 (years old)
Steps: 14+6=20",1.OA.A.1,1
2156,"Question: Olivia picked up sixteen pieces of paper from the floor. If Edward picked up three pieces, how many did they pick up total?
Solution: 19 (pieces of paper)
Steps: 16+3=19",1.OA.A.1,1
881,"Question: There are four pieces of paper in a bag. Each paper has a number on it. The numbers are 19, 23, 34, and 38. Harry took out one piece of paper. The sum of the remaining numbers was 76. What number did Harry remove from the bag?
Solution: 38
Steps: (19+23+34+38)-76=38",3.NBT.A.2,13
1865,"Question: Amy's hair was eleven inches long. After a haircut it was seven inches long. How much did she cut off?
Solution: 4 (inches)
Steps: 11-7=4",1.OA.A.1,1
844,"Question: Three workers, A, B, and C are working in a bicycle factory. A finishes assembling a bike every 1 h 30 min. B finishes assembling a bike every 2 h. C finishes assembling a bike every 1 h. If they started assembling three bikes at the same time at 8:10, at what time would they start assembling at the same time again?
Solution: 14:10:00
Steps: (8*60 (min/hour) + 10) + LCM[90,120,60] + 0 = 850 (min); 850/60 (min/hour)=14 r10; hh:mm=14:10",4.MD.A.2,21
844,"Question: Three workers, A, B, and C are working in a bicycle factory. A finishes assembling a bike every 1 h 30 min. B finishes assembling a bike every 2 h. C finishes assembling a bike every 1 h. If they started assembling three bikes at the same time at 8:10, at what time would they start assembling at the same time again?
Solution: 14:10:00
Steps: (8*60 (min/hour) + 10) + LCM[90,120,60] + 0 = 850 (min); 850/60 (min/hour)=14 r10; hh:mm=14:10",5.NBT.B.6,33
844,"Question: Three workers, A, B, and C are working in a bicycle factory. A finishes assembling a bike every 1 h 30 min. B finishes assembling a bike every 2 h. C finishes assembling a bike every 1 h. If they started assembling three bikes at the same time at 8:10, at what time would they start assembling at the same time again?
Solution: 14:10:00
Steps: (8*60 (min/hour) + 10) + LCM[90,120,60] + 0 = 850 (min); 850/60 (min/hour)=14 r10; hh:mm=14:10",6.NS.B.4,38
1799,"Question: Olivia was buying DVDs of her favorite TV series. Each season had 8 DVDs. If she bought 5 seasons, how many DVDs did she buy total?
Solution: 40 (DVDs)
Steps: 8*5=40",3.OA.A.3,18
349,"Question: He wanted to make sure that he is protected from the cold evenings in the forest so he decided to build a fireplace made of cement. If he bought 215 lbs of cement and his son brought another 137 lbs, how much cement did he have originally if he now has 450 lbs?
Solution: 98 (lbs)
Steps: 450-(215+137)=98",3.NBT.A.2,13
925,"Question: Lisa invited the entire third grade to her party. There are 48 students altogether. 23 of the students are boys and 25 are girls. 9 students will not be able to go to the party. How many students will be there?
Solution: 39 (students)
Steps: 48-9=39",2.OA.A.1,9
1540,"Question: Robin wanted to drink exactly nine bottles of water each day, so she bought six hundred seventeen bottles when they were on sale. How many more bottles will she need to buy on the last day?
Solution: 4 (bottles)
Steps: 617/9=68 r5; 9-5=4",5.NBT.B.6,33
1540,"Question: Robin wanted to drink exactly nine bottles of water each day, so she bought six hundred seventeen bottles when they were on sale. How many more bottles will she need to buy on the last day?
Solution: 4 (bottles)
Steps: 617/9=68 r5; 9-5=4",K.OA.A.2,49
